commodityCode,countryCode,marketYear,calendarYear,month,attributeId,unitId,commodityName,attributeName,unitDescription,countryName,regionName,value
2631000,SG,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Senegal,Sub-Saharan Africa,8
2631000,SG,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Senegal,Sub-Saharan Africa,38
2631000,SG,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Senegal,Sub-Saharan Africa,26.67
2631000,SG,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Senegal,Sub-Saharan Africa,3.2
2631000,SG,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Senegal,Sub-Saharan Africa,363
2631000,SI,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Slovenia,European Union,0
2631000,SI,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Slovenia,European Union,0
2631000,SI,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Slovenia,European Union,1
2631000,SI,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Slovenia,European Union,0
2631000,SI,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Slovenia,European Union,6
2631000,SI,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Slovenia,European Union,0
2631000,SI,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Slovenia,European Union,7
2631000,SI,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Slovenia,European Union,0
2631000,SI,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Slovenia,European Union,6
2631000,SI,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Slovenia,European Union,0
2631000,SI,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Slovenia,European Union,6
2631000,SI,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Slovenia,European Union,1
2631000,SI,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Slovenia,European Union,7
2631000,SI,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Slovenia,European Union,16.67
2631000,SI,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Slovenia,European Union,2
2631000,SI,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Slovenia,European Union,0
2631000,SN,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Singapore,Southeast Asia,0
2631000,SN,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Singapore,Southeast Asia,0
2631000,SO,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Somalia,Sub-Saharan Africa,0
2631000,SO,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Somalia,Sub-Saharan Africa,12
2631000,SO,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,1
2631000,SO,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,7
2631000,SO,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,3
2631000,SO,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,0
2631000,SO,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,11
2631000,SO,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,0
2631000,SO,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,10
2631000,SO,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,0
2631000,SO,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,10
2631000,SO,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,1
2631000,SO,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Somalia,Sub-Saharan Africa,11
2631000,SO,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Somalia,Sub-Saharan Africa,10
2631000,SO,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Somalia,Sub-Saharan Africa,1.2
2631000,SO,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Somalia,Sub-Saharan Africa,127
2631000,SP,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Spain,European Union,0
2631000,SP,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Spain,European Union,55
2631000,SP,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Spain,European Union,33
2631000,SP,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Spain,European Union,250
2631000,SP,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Spain,European Union,15
2631000,SP,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Spain,European Union,0
2631000,SP,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Spain,European Union,298
2631000,SP,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Spain,European Union,225
2631000,SP,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Spain,European Union,15
2631000,SP,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Spain,European Union,0
2631000,SP,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Spain,European Union,15
2631000,SP,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Spain,European Union,58
2631000,SP,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Spain,European Union,298
2631000,SP,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Spain,European Union,24.17
2631000,SP,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Spain,European Union,2.9
2631000,SP,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Spain,European Union,990
2631000,SU,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Sudan,Sub-Saharan Africa,0
2631000,SU,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Sudan,Sub-Saharan Africa,200
2631000,SU,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,239
2631000,SU,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,600
2631000,SU,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,0
2631000,SU,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,0
2631000,SU,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,839
2631000,SU,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,525
2631000,SU,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,50
2631000,SU,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,0
2631000,SU,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,50
2631000,SU,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,264
2631000,SU,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Sudan,Sub-Saharan Africa,839
2631000,SU,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Sudan,Sub-Saharan Africa,45.91
2631000,SU,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Sudan,Sub-Saharan Africa,5.5
2631000,SU,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Sudan,Sub-Saharan Africa,653
2631000,SW,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Sweden,European Union,0
2631000,SW,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Sweden,European Union,0
2631000,SW,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Sweden,European Union,0
2631000,SW,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Sweden,European Union,0
2631000,SW,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Sweden,European Union,0
2631000,SW,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Sweden,European Union,0
2631000,SY,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Syria,Middle East,0
2631000,SY,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Syria,Middle East,30
2631000,SY,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Syria,Middle East,129
2631000,SY,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Syria,Middle East,160
2631000,SY,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Syria,Middle East,0
2631000,SY,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Syria,Middle East,0
2631000,SY,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Syria,Middle East,289
2631000,SY,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Syria,Middle East,150
2631000,SY,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Syria,Middle East,75
2631000,SY,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Syria,Middle East,0
2631000,SY,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Syria,Middle East,75
2631000,SY,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Syria,Middle East,64
2631000,SY,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Syria,Middle East,289
2631000,SY,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Syria,Middle East,28.44
2631000,SY,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Syria,Middle East,3.4
2631000,SY,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Syria,Middle East,1161
2631000,SZ,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Switzerland,Other Europe,0
2631000,SZ,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Switzerland,Other Europe,0
2631000,SZ,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Switzerland,Other Europe,1
2631000,SZ,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Switzerland,Other Europe,0
2631000,SZ,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Switzerland,Other Europe,1
2631000,SZ,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Switzerland,Other Europe,0
2631000,SZ,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Switzerland,Other Europe,2
2631000,SZ,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Switzerland,Other Europe,0
2631000,SZ,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Switzerland,Other Europe,1
2631000,SZ,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Switzerland,Other Europe,0
2631000,SZ,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Switzerland,Other Europe,1
2631000,SZ,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Switzerland,Other Europe,1
2631000,SZ,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Switzerland,Other Europe,2
2631000,SZ,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Switzerland,Other Europe,100
2631000,SZ,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Switzerland,Other Europe,12
2631000,SZ,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Switzerland,Other Europe,0
2631000,TH,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Thailand,Southeast Asia,0
2631000,TH,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Thailand,Southeast Asia,1
2631000,TH,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Thailand,Southeast Asia,98
2631000,TH,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Thailand,Southeast Asia,2
2631000,TH,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Thailand,Southeast Asia,400
2631000,TH,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Thailand,Southeast Asia,0
2631000,TH,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Thailand,Southeast Asia,500
2631000,TH,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Thailand,Southeast Asia,0
2631000,TH,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Thailand,Southeast Asia,415
2631000,TH,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Thailand,Southeast Asia,0
2631000,TH,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Thailand,Southeast Asia,415
2631000,TH,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Thailand,Southeast Asia,85
2631000,TH,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Thailand,Southeast Asia,500
2631000,TH,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Thailand,Southeast Asia,20.48
2631000,TH,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Thailand,Southeast Asia,2.5
2631000,TH,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Thailand,Southeast Asia,435
2631000,TI,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Tajikistan,Former Soviet Union - 12,0
2631000,TI,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Tajikistan,Former Soviet Union - 12,180
2631000,TI,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,249
2631000,TI,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,530
2631000,TI,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,0
2631000,TI,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,0
2631000,TI,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,779
2631000,TI,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,450
2631000,TI,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,120
2631000,TI,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,0
2631000,TI,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,120
2631000,TI,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,209
2631000,TI,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Tajikistan,Former Soviet Union - 12,779
2631000,TI,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Tajikistan,Former Soviet Union - 12,36.67
2631000,TI,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Tajikistan,Former Soviet Union - 12,4.4
2631000,TI,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Tajikistan,Former Soviet Union - 12,641
2631000,TO,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Togo,Sub-Saharan Africa,0
2631000,TO,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Togo,Sub-Saharan Africa,85
2631000,TO,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Togo,Sub-Saharan Africa,87
2631000,TO,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Togo,Sub-Saharan Africa,130
2631000,TO,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Togo,Sub-Saharan Africa,0
2631000,TO,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Togo,Sub-Saharan Africa,0
2631000,TO,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Togo,Sub-Saharan Africa,217
2631000,TO,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Togo,Sub-Saharan Africa,125
2631000,TO,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Togo,Sub-Saharan Africa,0
2631000,TO,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Togo,Sub-Saharan Africa,0
2631000,TO,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Togo,Sub-Saharan Africa,0
2631000,TO,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Togo,Sub-Saharan Africa,92
2631000,TO,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Togo,Sub-Saharan Africa,217
2631000,TO,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Togo,Sub-Saharan Africa,73.6
2631000,TO,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Togo,Sub-Saharan Africa,8.8
2631000,TO,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Togo,Sub-Saharan Africa,333
2631000,TS,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Tunisia,North Africa,0
2631000,TS,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Tunisia,North Africa,0
2631000,TS,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Tunisia,North Africa,1
2631000,TS,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Tunisia,North Africa,0
2631000,TS,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Tunisia,North Africa,10
2631000,TS,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Tunisia,North Africa,0
2631000,TS,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Tunisia,North Africa,11
2631000,TS,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Tunisia,North Africa,0
2631000,TS,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Tunisia,North Africa,9
2631000,TS,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Tunisia,North Africa,0
2631000,TS,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Tunisia,North Africa,9
2631000,TS,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Tunisia,North Africa,2
2631000,TS,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Tunisia,North Africa,11
2631000,TS,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Tunisia,North Africa,22.22
2631000,TS,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Tunisia,North Africa,2.7
2631000,TS,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Tunisia,North Africa,0
2631000,TU,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Turkey,Middle East,0
2631000,TU,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Turkey,Middle East,485
2631000,TU,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Turkey,Middle East,1429
2631000,TU,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Turkey,Middle East,4000
2631000,TU,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Turkey,Middle East,4800
2631000,TU,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Turkey,Middle East,0
2631000,TU,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Turkey,Middle East,10229
2631000,TU,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Turkey,Middle East,800
2631000,TU,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Turkey,Middle East,7600
2631000,TU,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Turkey,Middle East,0
2631000,TU,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Turkey,Middle East,7600
2631000,TU,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Turkey,Middle East,1829
2631000,TU,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Turkey,Middle East,10229
2631000,TU,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Turkey,Middle East,21.77
2631000,TU,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Turkey,Middle East,2.6
2631000,TU,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Turkey,Middle East,1796
2631000,TW,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Taiwan,East Asia,0
2631000,TW,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Taiwan,East Asia,0
2631000,TW,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Taiwan,East Asia,40
2631000,TW,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Taiwan,East Asia,0
2631000,TW,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Taiwan,East Asia,175
2631000,TW,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Taiwan,East Asia,0
2631000,TW,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Taiwan,East Asia,215
2631000,TW,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Taiwan,East Asia,0
2631000,TW,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Taiwan,East Asia,175
2631000,TW,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Taiwan,East Asia,0
2631000,TW,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Taiwan,East Asia,175
2631000,TW,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Taiwan,East Asia,40
2631000,TW,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Taiwan,East Asia,215
2631000,TW,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Taiwan,East Asia,22.86
2631000,TW,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Taiwan,East Asia,2.7
2631000,TW,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Taiwan,East Asia,0
2631000,TX,2024,2024,08,1,4,Cotton,Area Planted,(1000 HA),Turkmenistan,Former Soviet Union - 12,0
2631000,TX,2024,2024,08,4,4,Cotton,Area Harvested,(1000 HA),Turkmenistan,Former Soviet Union - 12,550
2631000,TX,2024,2024,08,20,27,Cotton,Beginning Stocks,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,714
2631000,TX,2024,2024,08,28,27,Cotton,Production,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,900
2631000,TX,2024,2024,08,57,27,Cotton,Imports,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,0
2631000,TX,2024,2024,08,63,27,Cotton,MY Imp. from U.S.,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,0
2631000,TX,2024,2024,08,86,27,Cotton,Total Supply,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,1614
2631000,TX,2024,2024,08,88,27,Cotton,Exports,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,150
2631000,TX,2024,2024,08,142,27,Cotton,Domestic Use,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,750
2631000,TX,2024,2024,08,150,27,Cotton,Loss,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,0
2631000,TX,2024,2024,08,125,27,Cotton,Domestic Consumption,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,750
2631000,TX,2024,2024,08,176,27,Cotton,Ending Stocks,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,714
2631000,TX,2024,2024,08,178,27,Cotton,Total Distribution,1000 480 lb. Bales,Turkmenistan,Former Soviet Union - 12,1614
2631000,TX,2024,2024,08,195,23,Cotton,Stocks-to-Use,(PERCENT),Turkmenistan,Former Soviet Union - 12,79.33
2631000,TX,2024,2024,08,223,42,Cotton,Stocks to Use (Months),(MONTHS),Turkmenistan,Former Soviet Union - 12,9.5
2631000,TX,2024,2024,08,184,29,Cotton,Yield,(KG/HA),Turkmenistan,Former Soviet Union - 12,356
